NATUREZA,TITULO,ANO,PAIS,IDIOMA,NOME-DO-CANDIDATO,CODIGO_INSTITUICAO,NOME-DA-INSTITUICAO,NOME-DO-CURSO,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Graduação,Supervised Learning using Sparse and Dense Features Representation: A comparative Study in Sentiment Analysis,2017,Brasil,Inglês,Giovanni Paolo Santos de Carvalho,33800000001,Universidade Federal Rural de Pernambuco,Ciência da Computação,6190254569597745,Rafael Ferreira Leite de Mello,Mello,"Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.",Arapiraca,AL,"Rafael Ferreira Mello é doutor em ciência da computação com interesses de pesquisa que abrangem processamento de linguagem natural, learning analytics e tecnologia educacional. Ele é professor na Universidade Federal Rural de Pernambuco e no Cesar School, no Brasil, onde é um dos coordenadores do Laboratório de Inteligência Artificial (https://aiboxlab.org/), que desenvolve várias iniciativas relacionadas a learning analytics (LA). Dr. Mello realizou pós-doutorado na Escola de Informática da Universidade de Edimburgo em 2018, onde continua a ter colaborações. Ele trabalha em vários projetos de pesquisa multinacionais, que envolvem parceiros acadêmicos e empresas na Europa, Austrália, Estados Unidos e América Latina. A experiência anterior do Dr. Mello também inclui um projeto de pesquisa financiado pela Hewlett-Packard, onde atuou como líder técnico. Um tema-chave de sua pesquisa recente tem sido o uso do processamento de linguagem natural aplicados como educação e temas mais focados em análise de textos como sumarização e classificação.",08-01-2023,Universidade Federal Rural de Pernambuco,https://orcid.org/0000-0003-3548-9670
Graduação,Classificação de DOcumentos de Identifição com Redes Neurais Convolucionais,2019,Brasil,Português,Alessandro Nazário da Rocha,33800000001,Universidade Federal Rural de Pernambuco,Ciência da Computação,6190254569597745,Rafael Ferreira Leite de Mello,Mello,"Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.",Arapiraca,AL,"Rafael Ferreira Mello é doutor em ciência da computação com interesses de pesquisa que abrangem processamento de linguagem natural, learning analytics e tecnologia educacional. Ele é professor na Universidade Federal Rural de Pernambuco e no Cesar School, no Brasil, onde é um dos coordenadores do Laboratório de Inteligência Artificial (https://aiboxlab.org/), que desenvolve várias iniciativas relacionadas a learning analytics (LA). Dr. Mello realizou pós-doutorado na Escola de Informática da Universidade de Edimburgo em 2018, onde continua a ter colaborações. Ele trabalha em vários projetos de pesquisa multinacionais, que envolvem parceiros acadêmicos e empresas na Europa, Austrália, Estados Unidos e América Latina. A experiência anterior do Dr. Mello também inclui um projeto de pesquisa financiado pela Hewlett-Packard, onde atuou como líder técnico. Um tema-chave de sua pesquisa recente tem sido o uso do processamento de linguagem natural aplicados como educação e temas mais focados em análise de textos como sumarização e classificação.",08-01-2023,Universidade Federal Rural de Pernambuco,https://orcid.org/0000-0003-3548-9670
Graduação,Um estudo comparativo de técnicas para a classificação contextual de companhia para sistemas de recomendação sensíveis a contexto,2019,Brasil,Português,DOUGLAS HENRIQUE SANTANA DA SILVA,33800000001,Universidade Federal Rural de Pernambuco,Ciência da Computação,6190254569597745,Rafael Ferreira Leite de Mello,Mello,"Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.",Arapiraca,AL,"Rafael Ferreira Mello é doutor em ciência da computação com interesses de pesquisa que abrangem processamento de linguagem natural, learning analytics e tecnologia educacional. Ele é professor na Universidade Federal Rural de Pernambuco e no Cesar School, no Brasil, onde é um dos coordenadores do Laboratório de Inteligência Artificial (https://aiboxlab.org/), que desenvolve várias iniciativas relacionadas a learning analytics (LA). Dr. Mello realizou pós-doutorado na Escola de Informática da Universidade de Edimburgo em 2018, onde continua a ter colaborações. Ele trabalha em vários projetos de pesquisa multinacionais, que envolvem parceiros acadêmicos e empresas na Europa, Austrália, Estados Unidos e América Latina. A experiência anterior do Dr. Mello também inclui um projeto de pesquisa financiado pela Hewlett-Packard, onde atuou como líder técnico. Um tema-chave de sua pesquisa recente tem sido o uso do processamento de linguagem natural aplicados como educação e temas mais focados em análise de textos como sumarização e classificação.",08-01-2023,Universidade Federal Rural de Pernambuco,https://orcid.org/0000-0003-3548-9670
Graduação,Predição de Vitória em Partidas de Dota 2 Através de Aprendizado Supervisionado,2019,Brasil,Português,Tarcio Francisco Passos Silva,33800000001,Universidade Federal Rural de Pernambuco,Ciência da Computação,6190254569597745,Rafael Ferreira Leite de Mello,Mello,"Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.",Arapiraca,AL,"Rafael Ferreira Mello é doutor em ciência da computação com interesses de pesquisa que abrangem processamento de linguagem natural, learning analytics e tecnologia educacional. Ele é professor na Universidade Federal Rural de Pernambuco e no Cesar School, no Brasil, onde é um dos coordenadores do Laboratório de Inteligência Artificial (https://aiboxlab.org/), que desenvolve várias iniciativas relacionadas a learning analytics (LA). Dr. Mello realizou pós-doutorado na Escola de Informática da Universidade de Edimburgo em 2018, onde continua a ter colaborações. Ele trabalha em vários projetos de pesquisa multinacionais, que envolvem parceiros acadêmicos e empresas na Europa, Austrália, Estados Unidos e América Latina. A experiência anterior do Dr. Mello também inclui um projeto de pesquisa financiado pela Hewlett-Packard, onde atuou como líder técnico. Um tema-chave de sua pesquisa recente tem sido o uso do processamento de linguagem natural aplicados como educação e temas mais focados em análise de textos como sumarização e classificação.",08-01-2023,Universidade Federal Rural de Pernambuco,https://orcid.org/0000-0003-3548-9670
Graduação,Um estudo comparativo de técnicas para classificação contextual de companhia para sistemas de recomendação sensíveis a contexto,2019,Brasil,Português,Douglas Henrique Santana da Silva,33800000001,Universidade Federal Rural de Pernambuco,Ciência da Computação,6190254569597745,Rafael Ferreira Leite de Mello,Mello,"Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.",Arapiraca,AL,"Rafael Ferreira Mello é doutor em ciência da computação com interesses de pesquisa que abrangem processamento de linguagem natural, learning analytics e tecnologia educacional. Ele é professor na Universidade Federal Rural de Pernambuco e no Cesar School, no Brasil, onde é um dos coordenadores do Laboratório de Inteligência Artificial (https://aiboxlab.org/), que desenvolve várias iniciativas relacionadas a learning analytics (LA). Dr. Mello realizou pós-doutorado na Escola de Informática da Universidade de Edimburgo em 2018, onde continua a ter colaborações. Ele trabalha em vários projetos de pesquisa multinacionais, que envolvem parceiros acadêmicos e empresas na Europa, Austrália, Estados Unidos e América Latina. A experiência anterior do Dr. Mello também inclui um projeto de pesquisa financiado pela Hewlett-Packard, onde atuou como líder técnico. Um tema-chave de sua pesquisa recente tem sido o uso do processamento de linguagem natural aplicados como educação e temas mais focados em análise de textos como sumarização e classificação.",08-01-2023,Universidade Federal Rural de Pernambuco,https://orcid.org/0000-0003-3548-9670
Graduação,Portuguese Neural Text Simplification using Machine Translation,2021,Brasil,Português,Tiago Barbosa de Lima,33800000001,Universidade Federal Rural de Pernambuco,Ciência da Computação,6190254569597745,Rafael Ferreira Leite de Mello,Mello,"Rafael Ferreira;Ferreira, Rafael;Rafael Mello;RAFAEL MELLO;MELLO, RAFAEL FE;FERREIRA'MELLO, RAFAEL;MELLO, RAFAEL FERREIRA;Ferreira Mello, Rafael;Rafael Ferreira Mello;MELLO, RAFAEL FERREIRA LEITE DE;MELLO, RAFAEL;FERREIRAMELLO, RAFAEL;MELLO, RAFAEL F. L.",Arapiraca,AL,"Rafael Ferreira Mello é doutor em ciência da computação com interesses de pesquisa que abrangem processamento de linguagem natural, learning analytics e tecnologia educacional. Ele é professor na Universidade Federal Rural de Pernambuco e no Cesar School, no Brasil, onde é um dos coordenadores do Laboratório de Inteligência Artificial (https://aiboxlab.org/), que desenvolve várias iniciativas relacionadas a learning analytics (LA). Dr. Mello realizou pós-doutorado na Escola de Informática da Universidade de Edimburgo em 2018, onde continua a ter colaborações. Ele trabalha em vários projetos de pesquisa multinacionais, que envolvem parceiros acadêmicos e empresas na Europa, Austrália, Estados Unidos e América Latina. A experiência anterior do Dr. Mello também inclui um projeto de pesquisa financiado pela Hewlett-Packard, onde atuou como líder técnico. Um tema-chave de sua pesquisa recente tem sido o uso do processamento de linguagem natural aplicados como educação e temas mais focados em análise de textos como sumarização e classificação.",08-01-2023,Universidade Federal Rural de Pernambuco,https://orcid.org/0000-0003-3548-9670
Graduação,Diretrizes de construção para style guides e livrarias de componentes com base em design systems,2022,Brasil,Português,Caio de Melo Cisneiros Costa,700000992,CESAR School,Bacharelado em Design,7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
Graduação,ANÁLISE SISTEMÁTICA DE ESTUDOS DE USABILIDADE EM PORTAIS ACADÊMICOS,2021,Brasil,Português,Matheus Correia Lima Torres Teixeira,700000992,CESAR School,Bacharelado em Design,7163984389899288,Marcelo Penha,Penha,"PENHA, M.;PENHA, Marcelo;Penha, Marcelo;Penha, M.;PENHA, MARCELO;Marcelo Penha;MARCELO PENHA",São Paulo,SP,"Mestre em Design pela UFPE (2012), Especialista (Lato Sensu) em Educação a Distância pelo SENAC (2008) e Bacharel em Desenho Industrial com Habilitação em Projeto do Produto pela UFPE (1998). Atuou como Pesquisador na área de Acessibilidade Móvel no Projeto CIn/Samsung (2015-2020) e Professor nos cursos de Design Gráfico, Design de Moda, Publicidade e Propaganda e Jornalismo na Faculdade IBRATEC, UNIFAVIP e UniFG. Atualmente é Professor do Bacharelado em Design e do Mestrado Profissional em Design da CESAR School.",21-12-2022,CESAR School,https://orcid.org/0000-0003-4438-1709
Graduação,Escalas de Avaliação em Fisioterapia na Doença de Parkinson: Tendências e Contribuições,2010,Brasil,Português,Nayara Maria Angelis de Lima,985600219158,Centro universitário Maurício de Nassau - Recife,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,Avaliação da Percepção da Qualidade de Vida Através do WHOQOL-OLD de Idosos Hígidos não Institucionalizados  em uma Clínica Escola de Fisioterapia na Cidade de Recife-PE.,2014,Brasil,Português,Paula Fernanda da Silva Xavier,173400000000,Universidade Católica de Pernambuco,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,A Influência dos Exercícios Resistidos na Postura do Indivíduo com Lombalgia,2014,Brasil,Português,Venders Sales Araújo,173400000000,Universidade Católica de Pernambuco,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,Análise Biomecânica da Tarefa de um Call Center: Correlação entre Problemas Ergonômicos e doenças ocupacionais,2010,Brasil,Português,Mariana Lapa de Araújo Cadenge,985600219158,Centro universitário Maurício de Nassau - Recife,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,Influência do Mobiliário e das Mochilas Escolares nos sintomas músculo-esqueléticos em crianças de 1a a 4a série de um colégio particular do Recife,2010,Brasil,Português,Márcia Estella da Silva Azevedo,985600219158,Centro universitário Maurício de Nassau - Recife,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,Eficácia do alongamento estático associado à mobilização cervical ativa e da técnica de contrair e relaxar no ganho de mobilidade cervical e na qualidade de vida de mulheres com migrânea,2017,Brasil,Português,Laryssa Karla Maranhão de Almeida,2100000009,Universidade Federal de Pernambuco,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,Avaliação da atividade eletromiografia do músculo transverso abdominal durante a execução de padrões pélvicos da facilitação neumuscular proprioceptiva: estudo preliminar,2018,Brasil,Português,Bruna Rhayane da Cunha Melo Ribeiro,2100000009,Universidade Federal de Pernambuco,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,Estudo comparativo sobre os fatores associados à ocorrência de dor lombar de origem miofascial em adultos jovens,2017,Brasil,Português,Guilherme Nunes de Araújo Gomes,2100000009,Universidade Federal de Pernambuco,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,Influência do método canguru no desempenho motor de crianças pré-termo,2017,Brasil,Português,Maria da Glória da Mota Silva,2100000009,Universidade Federal de Pernambuco,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,Principais sintomas associados à catastrofização em mulheres com fibromialgia e migrânea: um estudo piloto,2016,Brasil,Português,Amanda de Oliveira Freire Barros,2100000009,Universidade Federal de Pernambuco,Fisioterapia,7304349084200954,Helda Oliveira Barros,Barros,"BARROS, H. O.;Helda O. Barros;BARROS, Helda Oliveira;BARROS, Helda O.;Barros, Helda O.;Barros, Helda Oliveira;H.O. Barros;H.O. Barros et al;Helda Oliveira Barros;OLIVEIRA BARROS, HELDA",Rio de Janeiro,RJ,"Pesquisadora sobre Neurodesign e Realidades Mediadas por Computadores. Atualmente, coordena o Mestrado Profissional da Cesar School, onde também atua como docente da Graduação em Design. É consultora de qualificação no CESAR, atuando na área de Desenvolvimento &amp; Operações com foco em UX Design. Doutora em Design pela UFPE e Head do LIGA - Laboratório de Inovação e Geração de Artefatos.",19-09-2022,Centro de Estudos e Sistemas Avançados do Recife,https://orcid.org/0000-0003-2337-493X
Graduação,Made in Brazil - A brasilidade e o design de embalagem como agregador de valor,2009,Brasil,Português,Fernanda Chaves Veloso,2100000009,Universidade Federal de Pernambuco,Design,8270586608361536,Gabriela de Medeiros Boeira,Boeira,"BOEIRA, G. M.",Porto Alegre,RS,"Mestre em Design pela Universidade Federal de Pernambuco, com graduação em Design pela mesma universidade e MBA em Gestão de Projetos pelo departamento de Engenharia de Produção pela Universidade Federal de Pernambuco. Há quase 10 anos venho trabalhando no CESAR como UX Designer Researcher realizando projetos com metodologias ágeis como Scrum, Design Thinking e Design Sprint.

Sou apaixonada por estudar e aprender, principalmente sobre como as pessoas interagem com o mundo. Desta forma, posso ajudar empresas a fornecer experiência de excelência para seus usuários.",02-07-2020,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Recomendações para projetos de produtos mais sustentáveis,2009,Brasil,Português,Débora Lima de Siqueira,2100000009,Universidade Federal de Pernambuco,Design,8270586608361536,Gabriela de Medeiros Boeira,Boeira,"BOEIRA, G. M.",Porto Alegre,RS,"Mestre em Design pela Universidade Federal de Pernambuco, com graduação em Design pela mesma universidade e MBA em Gestão de Projetos pelo departamento de Engenharia de Produção pela Universidade Federal de Pernambuco. Há quase 10 anos venho trabalhando no CESAR como UX Designer Researcher realizando projetos com metodologias ágeis como Scrum, Design Thinking e Design Sprint.

Sou apaixonada por estudar e aprender, principalmente sobre como as pessoas interagem com o mundo. Desta forma, posso ajudar empresas a fornecer experiência de excelência para seus usuários.",02-07-2020,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Diretrizes para gestão sustentável na produção de produtos de vestuário com valor de moda,2009,Brasil,Português,Gabriela Lyra Teixeira,2100000009,Universidade Federal de Pernambuco,Design,8270586608361536,Gabriela de Medeiros Boeira,Boeira,"BOEIRA, G. M.",Porto Alegre,RS,"Mestre em Design pela Universidade Federal de Pernambuco, com graduação em Design pela mesma universidade e MBA em Gestão de Projetos pelo departamento de Engenharia de Produção pela Universidade Federal de Pernambuco. Há quase 10 anos venho trabalhando no CESAR como UX Designer Researcher realizando projetos com metodologias ágeis como Scrum, Design Thinking e Design Sprint.

Sou apaixonada por estudar e aprender, principalmente sobre como as pessoas interagem com o mundo. Desta forma, posso ajudar empresas a fornecer experiência de excelência para seus usuários.",02-07-2020,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Análise de segurança de redes sem fio 802.11 em cinco regiões do município do Recife,2018,Brasil,Português,Thiago Falcão Lemos,JM1U00000000,Centro Universitário Boa Viagem,Ciência da Computação,8487456526996494,Petrônio Gomes Lopes Júnior,Júnior,"LOPES JÚNIOR, P. G.",Recife,PE,"Formado em Ciência da Computação pela UFPE em 2009, tendo concluído o mestrado em 2012 e o Doutorado na mesma instituição em 2017, com interesse principalmente na área de redes de computadores. Em especial, temas relacionados a Redes Definidas por Software e em pesquisas na área de aprendizagem de máquina aplicadas à redes de computadores.",15-12-2022,,
Graduação,ESTUDO DE CASO SOBRE A UTILIZAÇÃO DE AUTOCAD E SIGMANEST PARA PROGRAMAR A OXIPIRA DA EMPRESA METALÚRGICA NORDESTINA,2018,Brasil,Português,TIAGO FREITAS CORREIA,JM1U00000000,Centro Universitário Boa Viagem,Engenharia de Produção,8487456526996494,Petrônio Gomes Lopes Júnior,Júnior,"LOPES JÚNIOR, P. G.",Recife,PE,"Formado em Ciência da Computação pela UFPE em 2009, tendo concluído o mestrado em 2012 e o Doutorado na mesma instituição em 2017, com interesse principalmente na área de redes de computadores. Em especial, temas relacionados a Redes Definidas por Software e em pesquisas na área de aprendizagem de máquina aplicadas à redes de computadores.",15-12-2022,,
Graduação,Indicadores de Motivação no Ambiente de Trabalho,2017,Brasil,Português,Ana Cláudia Amaro da Silva,,,,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,A comunicação organizacional como ferramenta estratégica,2017,Brasil,Português,Claudia Mayara da Silva,,,,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
Graduação,Qualidade de Vida no Trabalho,2017,Brasil,Português,Joyce Almeida de Assis,,,,8491797408318076,Fernando Ferreira de Carvalho,Carvalho,"CARVALHO, F.",Vitoria de Santo Antao,PE,"Possui graduação em Engenharia Elétrica Eletrônica pela Escola Politécnica de Pernambuco (2001), mestrado em Ciências da Computação pela Universidade Federal de Pernambuco (2005) e doutorado em Ciências da Computação pela Universidade Federal de Pernambuco (2010). Atualmente é pesquisador em Internet das Coisas (IoT) e professor consultor do C.E.S.A.R School onde fundou o grupo de pesquisa em Computação Física e Robótica. Também é professor  Instituto Federal de Pernambuco - Campus Recife, professor adjunto da Universidade de Pernambuco e professor titular da Faculdade dos Guararapes. Tem experiência na área de Ciência da Computação, com ênfase em Engenharia, Modelagem de Processos e Qualidade de Software, atuando principalmente nos seguintes temas: Modelagem de Processo de Negócios, Embedded system design e Qualidade de Software .",25-08-2022,Centro de Estudos e Sistemas Avançados do Recife,
